1:1	Dies|this ist|is die|the Last|burden über|over Ninive|Nineveh und|and das|the Buch|book der|the Weissagung|vision Nahums|Nahum von|from Elkos|[Elkos]
1:2	Der|the HERR|GOD ist|is ein|a eifriger|jealous Gott|God und|and ein|a Rächer|avenge ja|yes ein|a Rächer|avenge ist|is der|the HERR|GOD und|and zornig|man der|the HERR|GOD ist|is ein|a Rächer|avenge wider|against seine|his Widersacher|enemy und|and der|he es|it seinen|his Feinden|enemies nicht|not vergessen|forget wird|keep
1:3	Der|the HERR|GOD ist|is geduldig|[geduldig] und|and von|from großer|great Kraft|strength vor|before welchem|whomever niemand|not unschuldig|unpunished ist|is er|he ist|is der|the HERR|GOD des|of-the Weg|way in|in Wetter|whirlwind und|and Sturm|tempest ist|is und|and Gewölke|cloud der|the Staub|dust unter|under seinen|his Füßen|feet
1:4	der|the das|the Meer|sea schilt|rebuke und|and trocken|waste macht|power und|and alle|all (manner Wasser|river vertrocknet|withered Basan|Bashan und|and Karmel|Carmel verschmachten|[verschmachten] und|and was|flower auf|on dem|the Berge|mountain Libanon|Lebanon blüht|flower verschmachtet|[verschmachtet]
1:5	Die|the Berge|mountain zittern|shake vor|stringed instrument ihm|him und|and die|the Hügel|hill zergehen|melt das|the Erdreich|[Erdreich] bebt|bear vor|stringed instrument ihm|face der|the Weltkreis|world und|and alle|all (manner die|the darauf|on-it wohnen|dwell
1:6	Wer|what kann|can vor|face seinem|his Zorn|indignation stehen|stood und|and wer|what kann|can seinen|fierce Grimm|fury bleiben|arise Sein|his Zorn|fury brennt|melt wie|as Feuer|fire und|and die|the Felsen|rock zerspringen|destroy vor|stringed instrument ihm|him
1:7	Der|the HERR|GOD ist|is gütig|good und|and eine|a Feste|strength zur|to-the Zeit|time der|the Not|trouble und|and kennt|know die|the die|the auf|on ihn|him trauen|have hope
1:8	Er|he läßt|let die|the Flut|flood überher|[überher] laufen|pass und|and macht|make derselben|same Stätte|place ein|a Ende|altogether und|and seine|his Feinde|enemies verfolgt|pursue er|he mit|with Finsternis|darkness
1:9	Was|what gedenkt|[gedenkt] ihr|count wider|against den|the HERRN|GOD Er|he wird|he doch|please ein|a Ende|altogether machen|make es|it wird|will das|the Unglück|trouble nicht|not zweimal|once kommen|arise
1:10	Denn|and wenn|when sie|they gleich|like sind|wrapped wie|ever die|the Dornen|pot die|the noch|still ineinanderwachsen|drunkard und|and im|in-the besten|best Saft|[Saft] sind|wine so|then sollen|shall sie|full doch|please verbrannt|burned werden|be wie|as dürres|dry Stroh|stubble
1:11	Denn|for von|stringed instrument dir|you ist|is gekommen|bring der|the Schalksrat|Belial der|the Böses|evil wider|above den|the HERRN|GOD gedachte|count
1:12	So|also spricht|it-is-said der|the HERR|GOD Sie|they kommen|come so|prepare gerüstet|perfect und|and mächtig|many wie|prepare sie|they wollen|will so|then sollen|shall sie|they doch|please umgehauen|[umgehauen] werden|shear und|and dahinfahren|pass Ich|I habe|have dich|you gedemütigt|afflict aber|but ich|I will|will dich|you nicht|not wiederum|testify demütigen|afflict
1:13	Alsdann|henceforth will|will ich|I sein|his Joch|bar das|the du|you trägst|stringed instrument zerbrechen|break und|and deine|your Bande|bands zerreißen|break
1:14	Aber|but wider|above dich|you hat|has der|the HERR|GOD geboten|command daß|stringed instrument deines|your Namens|name kein|not Same|sow mehr|testify soll|shall bleiben|sow Vom|stringed instrument Hause|household deines|your Gottes|of-God will|will ich|I dich|you ausrotten|make die|the Götzen|graven und|and Bilder|image will|will ich|I dir|you zum|as-a Grab|grave machen|put denn|and du|you bist|are zunichte|[zunichte] geworden|curse
1:15	[2|[[2] 1]|[1]] Siehe|behold auf|above den|the Bergen|mountain kommen|come Füße|feet eines|one guten|good Boten|tidings der|the da|then Frieden|peace verkündigt|hear Halte|keep deine|your Feiertage|feast Juda|Judah und|and bezahle|pay deine|your Gelübde|vow denn|and es|it wird|more der|the Arge|Belial nicht|not mehr|testify über|over dich|you kommen|pass er|he ist|is ganz|all ausgerottet|make
2:1	Es|it wird|will der|the Zerstreuer|scatter wider|above dich|face heraufziehen|offer und|and die|the Feste|fenced belagern|keep Siehe|behold wohl|watchman auf|on die|the Straße|way rüste|strong dich|you aufs|to-the beste|loins und|and stärke|vigor dich|you aufs|to-the gewaltigste|strength
2:2	Denn|and der|the HERR|GOD wird|will die|the Pracht|pride Jakobs|Jacob wiederbringen|return wie|as die|the Pracht|pride Israels|Israelites denn|and die|the Ableser|empty haben|have sie|they abgelesen|empty und|and ihre|their Reben|branch verderbt|destroy
2:3	Die|the Schilde|shield seiner|his Starken|mighty sind|are rot|[rot] sein|his Heervolk|army glänzt|[glänzt] wie|as Purpur|scarlet seine|his Wagen|chariot leuchten|torches wie|as Feuer|fire wenn|time er|he sich|himself rüstet|prepare ihre|their Spieße|fir beben|[beben]
2:4	Die|the Wagen|chariot rollen|praise auf|on den|the Gassen|without und|and rasseln|longing auf|on den|the Straßen|street sie|they glänzen|appearance wie|as Fackeln|lamp und|and fahren|go einher|run wie|as die|the Blitze|lightning
2:5	Er|he aber|but wird|will an|to seine|his Gewaltigen|[Gewaltigen] gedenken|remember doch|please werden|be sie|they fallen|fall wo|where sie|they hinaus|out wollen|way und|and werden|be eilen|haste zur|to-the Mauer|wall und|and zu|to dem|the Schirm|cover da|then sie|they sicher|[sicher] seien|prepare
2:6	Aber|but die|the Tore|gate an|to den|the Wassern|river werden|be doch|please geöffnet|open und|and der|the Palast|temple wird|will untergehen|melt
2:7	Die|the Königin|stand wird|will gefangen|taken-captive weggeführt|[weggeführt] werden|uncover und|and ihre|their Jungfrauen|[Jungfrauen] werden|be seufzen|lead wie|voice die|the Tauben|dove und|and an|above ihre|their Brust|heart schlagen|tabering
2:8	Denn|for Ninive|Nineveh ist|is wie|as ein|a Teich|[Teich] voll|filled-with Wasser|pool von|stringed instrument jeher|time aber|but dasselbe|walk wird|will verfließen|[verfließen] müssen|flee “|[“] Stehet|stood stehet|stood ”|[”] werden|be sie|they rufen|call aber|but da|then wird|will sich|himself niemand|no-one umwenden|turn
2:9	So|then raubet|[raubet] nun|now Silber|silver raubet|[raubet] Gold|gold denn|for hier|here ist|is der|the Schätze|fashion kein|no Ende|end und|and die|the Menge|glory aller|stringed instrument köstlichen|pleasant Kleinode|vessel
2:10	Nun|now muß|must sie|they rein|[rein] abgelesen|void und|and geplündert|waste werden|be daß|that ihr|you Herz|heart muß|must verzagen|melt die|the Kniee|knee schlottern|smite together alle|all (manner Lenden|loins zittern|pain und|and alle|all (manner Angesichter|face bleich|[bleich] werden|gather
2:11	Wo|where ist|is nun|now die|the Wohnung|habitation der|the Löwen|[Löwen] und|and die|he Weide|pasture der|the jungen|young Löwen|lion da|then der|the Löwe|lion und|and die|the Löwin|lion mit|with den|the jungen|young Löwen|[Löwen] wandelten|go und|and niemand|no-one durfte|would sie|they scheuchen|afraid
2:12	Der|the Löwe|lion raubte|tear genug|enough für|for seine|his Jungen|whelp und|and würgte|hanged es|it für|for seine|his Löwinnen|lion seine|his Höhlen|hole füllte|fill er|he mit|with Raub|prey und|and seine|his Wohnung|den mit|with dem|the was|what er|he zerrissen|tore hatte|torn
2:13	Siehe|behold ich|I will|will an|to dich|you spricht|saith der|the HERR|GOD Zebaoth|host und|and deine|your Wagen|chariot im|in-the Rauch|smoke anzünden|burn und|and das|the Schwert|sword soll|shall deine|your jungen|young Löwen|lion fressen|will-devour und|and will|will deines|your Raubens|prey ein|a Ende|end machen|make auf|stringed instrument Erden|earth daß|that man|one deiner|your Boten|angel Stimme|voice nicht|not mehr|testify hören|hears soll|hear
3:1	Weh|woe der|the mörderischen|blood Stadt|town die|all (manner voll|full Lügen|lies und|and Räuberei|crossway ist|is und|and von|from ihrem|her Rauben|prey nicht|not lassen|let will|depart
3:2	Denn|for da|then wird|will man|one hören|hears die|voice Geißeln|whip klappen|[klappen] und|voice die|the Räder|[Räder] rasseln|earthquake und|and die|the Rosse|horse jagen|pransing und|and die|the Wagen|chariot rollen|dance
3:3	Reiter|horsemen rücken|[rücken] herauf|offer mit|with glänzenden|flame Schwertern|sword und|and blitzenden|lightning Spießen|spear Da|then liegen|remain viel|multitude Erschlagene|slay und|and große|heavy Haufen|heap Leichname|carcase daß|that ihrer|their keine|no Zahl|end ist|is und|and man|one über|over die|the Leichname|body fallen|fall muß|must
3:4	Das|the alles|all um|for der|multitude Hurerei|whoredoms willen|sake der|the schönen|good lieben|grace Hure|whore die|the mit|mistress Zauberei|witchcraft umgeht|deal die|the mit|with ihrer|their Hurerei|whoredoms die|the Heiden|nation und|and mit|with ihrer|their Zauberei|witchcraft Land|families und|and Leute|men zu|to Knechten|families gemacht|made hat|sell
3:5	Siehe|behold ich|I will|will an|to dich|you spricht|saith der|the HERR|GOD Zebaoth|host ich|I will|will dir|you deine|your Säume|hem aufdecken|uncover unter|above dein|your Angesicht|face und|and will|will den|the Heiden|nation deine|your Blöße|proportion und|and den|the Königreichen|kingdom deine|your Schande|shame zeigen|see
3:6	Ich|I will|will dich|above ganz|all greulich|abomination machen|cast und|and dich|you schänden|fade und|and ein|a Schauspiel|see aus|from dir|you machen|put
3:7	daß|be thou alle|all (manner die|the dich|you sehen|see vor|stringed instrument dir|you fliehen|flee und|and sagen|say sollen|shall Ninive|Nineveh ist|is zerstört|spoil wer|what will|will Mitleid|[Mitleid] mit|with ihr|you haben|bemoan Und|stringed instrument wo|where soll|shall ich|I dir|you Tröster|comfort suchen|seek
3:8	Meinst|thinks du|you du|you seist|are besser|well denn|for die|the Stadt|city No-|[No-] Amon|No die|the da|then lag|dwell an|to den|the Wassern|river und|and ringsumher|circuits Wasser|water hatte|had deren|whose Mauern|wall und|and Feste|wall war|stringed instrument das|the Meer|sea
3:9	Mohren|Ethiopia und|and Ägypten|Egypt war|was ihre|their unzählige|[unzählige] Macht|strength Put|Put und|and Libyen|Lubim waren|be thou ihre|their Hilfe|help
3:10	Doch|also hat|has sie|he müssen|must vertrieben|captivity werden|go und|and gefangen|taken-captive wegziehen|captivity und|also sind|are ihre|their Kinder|children auf|head allen|all (manner Gassen|without zerschmettert|dash worden|[worden] und|above um|for ihre|their Edlen|honour warf|cast man|one das|the Los|lot und|and alle|all (manner ihre|their Gewaltigen|great wurden|were in|in Ketten|chain und|and Fesseln|[Fesseln] gelegt|loose
3:11	Also|also mußt|will du|you auch|also trunken|drunken werden|be und|and dich|you verbergen|be thou und|also eine|a Feste|strength suchen|seek vor|stringed instrument dem|the Feinde|enemies
3:12	Alle|all (manner deine|your festen|[festen] Städte|hold sind|are wie|as Feigenbäume|fig mit|hide reifen|[reifen] Feigen|firstfruit die|the wenn|when man|one sie|they schüttelt|shake dem|above ins|into-the Maul|mouth fallen|fall der|the sie|they essen|eat will|will
3:13	Siehe|behold dein|your Volk|nation soll|among zu|to Weibern|wives werden|be in|in dir|you und|and die|the Tore|gate deines|your Landes|land sollen|shall deinen|your Feinden|enemies geöffnet|open werden|open und|and das|the Feuer|fire soll|shall deine|your Riegel|bar verzehren|consume
3:14	Schöpfe|draw dir|you Wasser|water denn|for du|you wirst|will belagert|[belagert] werden|siege Bessere|strong deine|your Festen|hold Gehe|go in|in den|the Ton|mire und|and tritt|tread den|the Lehm|clay und|and mache|make starke|strong Ziegel|brickkiln
3:15	Aber|but das|the Feuer|fire wird|will dich|in it fressen|will-devour und|and das|the Schwert|sword töten|make es|it wird|will dich|you abfressen|[abfressen] wie|as ein|a Käfer|cankerworm ob|whether deines|your Volkes|people schon|already viel|many ist|honour wie|as Käfer|cankerworm ob|whether deines|your Volkes|people schon|already viel|many ist|honour wie|as Heuschrecken|[Heuschrecken]
3:16	Du|you hast|have mehr|multiply Händler|merchant denn|for Sterne|star am|on-the Himmel|heaven sind|are aber|but nun|now werden|be sie|cankerworm sich|himself ausbreiten|strip wie|as Käfer|[Käfer] und|and davonfliegen|fly
3:17	Deiner|your Herden|crowned sind|are so|then viel|many wie|as Heuschrecken|[Heuschrecken] und|and deiner|your Hauptleute|captain wie|as Käfer|grasshopper die|the sich|himself an|to die|the Zäune|hedge lagern|pitch in|in den|the kalten|cold Tagen|time wenn|when aber|but die|the Sonne|sun aufgeht|arise heben|[heben] sie|they sich|himself davon|flee daß|that man|one nicht|not weiß|not wo|place sie|they bleiben|remain
3:18	Deine|your Hirten|feed werden|be schlafen|slumber o|[o] König|royal zu|to Assur|Assyria deine|your Mächtigen|Mighty-One werden|be sich|himself legen|dwell und|and dein|your Volk|nation wird|will auf|above den|the Bergen|mountain zerstreut|scattered sein|spread und|and niemand|no-one wird|will sie|they versammeln|gather
3:19	Niemand|no-one wird|will deinen|your Schaden|destruction lindern|healing und|and deine|your Wunde|wound wird|will unheilbar|[unheilbar] sein|beseech Alle|all (manner die|the solches|fame von|from dir|you hören|hear werden|be mit|with ihren|their Händen|hand über|above dich|you klatschen|blow denn|and über|above wen|what ist|is nicht|not deine|your Bosheit|evil ohne|without Unterlaß|continually gegangen|pass
